timestamp,provider,region,continent,honeypot,event_type,protocol,dst_port,src_ip,src_country,asn,ip_reputation,src_os,username,password,cve,action,payload_sample_hash,bytes_in,bytes_out,session_id
2025-07-26T17:21:00,Azure,Southeast Asia,Asia,Cowrie,telnet_login_attempt,TCP,1433,110.168.132.103,SG,AS15169,benign_suspected,Linux 3.x,oracle,P@ssw0rd,,payload_captured,,5847,2889,cff0185caf54
2025-07-26T23:31:00,GCP,europe-west2-c,Europe,Cowrie,ssh_login_attempt,UDP,22,151.111.29.222,US,AS37963,known_attacker,Linux 3.x,user,letmein,,connection_attempted,,6008,1491,377d23186cd4
2025-07-27T00:27:00,AWS,us-east-1c,North America,Cowrie,ssh_login_attempt,TCP,993,24.138.112.254,IN,AS16509,benign_suspected,Unknown,user,password,,authentication_failed,,5151,4603,57f4578a925a
2025-07-27T00:36:00,GCP,europe-west2-c,Europe,Cowrie,command_input,TCP,1433,167.188.85.126,IE,AS13335,known_attacker,Windows 7/8,oracle,admin,,payload_captured,,6727,5314,c99daa4580e8
2025-07-27T02:58:00,AWS,us-east-1c,North America,Cowrie,telnet_login_attempt,TCP,22,29.159.222.103,IN,AS15169,known_attacker,Linux 3.x,user,12345678,,payload_captured,,1627,2017,c4c8dd969e38
2025-07-27T02:59:00,Azure,Southeast Asia,Asia,VNClowpot,vnc_auth_attempt,TCP,5060,242.123.153.153,SG,AS14618,bad_reputation,Windows XP,,,CVE-2006-2369,alert_logged,,1174,1569,55e55f88885d
2025-07-27T03:49:00,GCP,europe-west2-c,Europe,VNClowpot,vnc_auth_attempt,TCP,5900,50.227.110.163,IN,AS37963,known_attacker,Linux 2.6.x,,,CVE-2001-0540,payload_captured,,6672,3221,966d3e36d6bc
2025-07-27T09:42:00,GCP,europe-west2-c,Europe,Dionaea,malware_capture,UDP,3389,24.155.22.134,BR,AS16509,known_attacker,Linux 2.6.x,,,CVE-2005-4050,connection_attempted,08dc88848cc1d171,7780,376,1fd084b2b152
2025-07-27T10:43:00,Azure,Southeast Asia,Asia,Dionaea,service_probe,TCP,8080,125.165.83.152,DE,AS36351,known_attacker,Windows 7/8,,,CVE-2006-2369,command_executed,,5942,2454,43cf046fbc13
2025-07-27T12:05:00,AWS,us-east-1c,North America,Cowrie,ssh_login_attempt,UDP,139,217.23.119.110,SG,AS14618,known_attacker,Unknown,pi,123456,,connection_attempted,,4641,3521,889ededb6fad
2025-07-27T12:25:00,GCP,europe-west2-c,Europe,Dionaea,service_probe,UDP,110,244.171.240.131,RU,AS16509,known_attacker,Windows XP,,,CVE-2001-0540,payload_captured,,2814,3536,c16d3401ef54
2025-07-27T14:15:00,AWS,us-east-1c,North America,Dionaea,malware_capture,TCP,465,185.253.49.154,VE,AS45102,known_attacker,Linux 3.x,,,CVE-2001-0540,payload_captured,d1398772354574bd,2986,3677,0c0aa715042a
2025-07-27T14:38:00,Azure,Southeast Asia,Asia,Cowrie,ssh_login_attempt,TCP,5900,232.187.110.180,GB,AS36351,unknown,Unknown,guest,123456,,command_executed,,2346,2153,a9cb371c0805
2025-07-27T14:47:00,GCP,europe-west2-c,Europe,Dionaea,exploit_attempt,UDP,465,217.164.205.249,IN,AS16509,spam,Linux 3.x,,,CVE-2001-0540,authentication_failed,,4843,3137,7bcdc0d19b32
2025-07-27T17:57:00,GCP,us-east4-c,North America,Glastopf,sql_injection,TCP,110,67.147.54.82,CN,AS13335,benign_suspected,Windows XP,,,CVE-2006-2369,alert_logged,,6527,1731,3e9acefc72dc
2025-07-27T18:16:00,AWS,us-east-1c,North America,Glutton,ssh_banner_grab,UDP,22,59.254.249.148,US,AS13335,known_attacker,Windows XP,,,,connection_attempted,,5975,4467,6dfcd05fe2c6
2025-07-27T18:39:00,Azure,Southeast Asia,Asia,Dionaea,malware_capture,TCP,80,183.71.50.251,VE,AS8075,known_attacker,Linux 4.x,,,,command_executed,b458d16025b03dba,4487,3415,c746ddf187cd
2025-07-27T18:43:00,AWS,us-east-1c,North America,Dionaea,exploit_attempt,TCP,5900,27.219.133.209,VN,AS8075,unknown,Linux 3.x,,,CVE-2001-0540,command_executed,,4349,2514,0169623a06c9
2025-07-27T19:13:00,GCP,us-east4-c,North America,Glutton,ssh_banner_grab,TCP,445,83.111.213.51,BR,AS15169,bad_reputation,Unknown,,,,command_executed,,4611,2698,b5a5b218125d
2025-07-27T19:14:00,Azure,East US,North America,Dionaea,exploit_attempt,TCP,1433,219.96.225.32,CN,AS14061,bad_reputation,Unknown,,,CVE-2006-2369,command_executed,,6304,3130,d4206bb20f9b
2025-07-27T19:30:00,AWS,us-east-1c,North America,Dionaea,service_probe,UDP,587,149.249.153.120,IE,AS15169,bad_reputation,Linux 2.6.x,,,CVE-2006-2369,authentication_failed,,6522,3664,7d6badcb2efd
2025-07-27T21:13:00,GCP,europe-west2-c,Europe,Cowrie,command_input,TCP,80,218.212.41.99,BR,AS37963,known_attacker,Windows XP,postgres,123456,,alert_logged,,5445,2593,3a79ed82fe29
2025-07-27T22:37:00,Azure,Southeast Asia,Asia,Cowrie,command_input,TCP,465,119.117.161.106,CN,AS8075,bad_reputation,Linux 4.x,root,,,payload_captured,,6452,4497,1909de691570
2025-07-27T23:44:00,Azure,East US,North America,Mailoney,smtp_probe,UDP,445,233.68.168.103,GB,AS14061,bad_reputation,Unknown,,,,authentication_failed,8576763cb3f92321,6010,1835,ee6da18963b0
2025-07-28T01:00:00,GCP,europe-west2-c,Europe,Dionaea,exploit_attempt,UDP,587,14.194.16.76,VE,AS36351,known_attacker,Linux 3.x,,,CVE-2006-2369,alert_logged,,6187,3798,adc32ab1cafb
2025-07-28T03:26:00,AWS,us-east-1c,North America,VNClowpot,vnc_auth_attempt,UDP,5060,109.233.96.246,SG,AS13335,known_attacker,Linux 3.x,,,CVE-2012-0152,payload_captured,,6520,244,f015cbc4763f
2025-07-28T05:07:00,GCP,europe-west2-c,Europe,Cowrie,command_input,UDP,3306,140.109.82.35,BR,AS14061,bad_reputation,Linux 2.6.x,guest,P@ssw0rd,,connection_attempted,,7101,3300,b636b3c248d9
2025-07-28T05:24:00,GCP,us-east4-c,North America,RDPY,rdp_auth_attempt,TCP,993,197.136.225.233,VN,AS45102,known_attacker,Windows XP,,,CVE-2006-2369,alert_logged,,6218,1670,fce530bd298f
2025-07-28T05:39:00,GCP,europe-west2-c,Europe,Dionaea,malware_capture,TCP,23,248.73.59.110,IN,AS15169,spam,Linux 3.x,,,CVE-2005-4050,command_executed,e32ef50e50ba379a,6250,6119,3de884ee41d7
2025-07-28T08:03:00,AWS,us-east-1c,North America,RDPY,rdp_session_start,UDP,993,191.84.220.249,VE,AS13335,bad_reputation,Unknown,,,CVE-2001-0540,connection_attempted,,4297,4929,a3a748db9ddc
2025-07-28T10:12:00,Azure,East US,North America,Glutton,ssh_banner_grab,UDP,3389,217.186.238.139,VN,AS36351,bad_reputation,Unknown,,,,connection_attempted,,1754,3244,604a22256f4a
2025-07-28T11:03:00,GCP,europe-west2-c,Europe,Glutton,ssh_banner_grab,TCP,3389,182.189.229.240,GB,AS15169,bad_reputation,Unknown,,,,authentication_failed,,3943,2285,0f071a7a6f22
2025-07-28T12:31:00,Azure,Southeast Asia,Asia,Cowrie,command_input,UDP,139,197.206.254.35,DE,AS13335,bad_reputation,Linux 3.x,test,admin,,connection_attempted,,2822,4526,2143f135129b
2025-07-28T12:48:00,GCP,europe-west2-c,Europe,Cowrie,ssh_login_attempt,TCP,22,51.101.192.220,US,AS15169,benign_suspected,Unknown,,,,authentication_failed,,6350,2573,d3b5b86061e1
2025-07-28T13:01:00,GCP,us-east4-c,North America,Cowrie,command_input,UDP,465,157.212.102.109,US,AS37963,known_attacker,Linux 2.6.x,pi,raspberry,,connection_attempted,,9742,2831,bfa892917617
2025-07-28T14:33:00,Azure,East US,North America,Cowrie,telnet_login_attempt,UDP,110,174.2.40.5,US,AS13335,bad_reputation,Linux 3.x,root,P@ssw0rd,,alert_logged,,5160,2511,a3d1360dbbd3
2025-07-28T16:38:00,Azure,East US,North America,Dionaea,service_probe,UDP,5900,240.252.144.30,BR,AS14061,known_attacker,Windows XP,,,CVE-2006-2369,connection_attempted,,5464,5251,828f0602e057
2025-07-28T16:45:00,AWS,us-east-1c,North America,Glutton,tcp_connect,TCP,143,131.148.240.62,SG,AS15169,known_attacker,Windows 7/8,,,,authentication_failed,,5119,3491,26442e09c303
2025-07-28T16:55:00,AWS,us-east-1c,North America,Cowrie,ssh_login_attempt,TCP,995,122.233.241.15,IE,AS45102,known_attacker,Linux 4.x,user,P@ssw0rd,,payload_captured,,8250,2455,19e45705ab03
2025-07-28T17:42:00,Azure,East US,North America,Cowrie,telnet_login_attempt,UDP,1433,24.254.105.10,IN,AS14061,bad_reputation,Windows 7/8,admin,12345678,,alert_logged,,6074,3167,d4578d8b5b5b
2025-07-28T17:48:00,GCP,us-east4-c,North America,Dionaea,service_probe,TCP,53,93.242.141.28,VN,AS36351,bad_reputation,Linux 3.x,,,CVE-2001-0540,connection_attempted,,8673,1922,39f233d3cbd5
2025-07-28T21:11:00,GCP,us-east4-c,North America,Glutton,tcp_connect,TCP,3389,182.190.16.53,VE,AS8075,bad_reputation,Windows 7/8,,,,alert_logged,,7269,5324,fa4ec5e4ecdc
2025-07-28T23:42:00,GCP,europe-west2-c,Europe,Dionaea,malware_capture,UDP,3389,32.254.174.154,IE,AS16509,known_attacker,Unknown,,,CVE-2006-2369,authentication_failed,e7ff7c7dfcbcea77,4353,4748,8bdf19c2a1bd
2025-07-29T00:30:00,GCP,europe-west2-c,Europe,Mailoney,smtp_probe,UDP,110,251.81.172.94,DE,AS15169,known_attacker,Linux 3.x,,,,connection_attempted,341d392bae6ee90c,4850,579,b9a35ae404a2
2025-07-29T04:14:00,AWS,us-east-1c,North America,Heralding,credential_capture,TCP,443,107.146.92.227,CN,AS16509,bad_reputation,Windows 7/8,guest,password,,command_executed,,3590,4271,827e8ab3da3d
2025-07-29T05:04:00,GCP,us-east4-c,North America,Glastopf,web_attack,TCP,1433,176.18.240.172,VN,AS8075,known_attacker,Unknown,,,CVE-2012-0152,authentication_failed,d71c7cafe948fef4,6995,5529,888f81a7c486
2025-07-29T07:28:00,GCP,europe-west2-c,Europe,Glastopf,web_attack,UDP,143,119.247.49.58,BR,AS13335,known_attacker,Unknown,,,CVE-2001-0540,connection_attempted,6dfb263d48f6998c,2120,2936,415a12abbda1
2025-07-29T08:16:00,GCP,us-east4-c,North America,Glutton,ssh_banner_grab,TCP,53,29.120.238.192,SG,AS14061,known_attacker,Unknown,,,,alert_logged,,8115,5463,f12998f05aaa
2025-07-29T08:28:00,GCP,europe-west2-c,Europe,RDPY,rdp_auth_attempt,TCP,443,180.237.102.69,CN,AS13335,known_attacker,Windows 7/8,,,CVE-2012-0152,authentication_failed,,1671,1927,0d16dd0e9cad
2025-07-29T09:14:00,GCP,europe-west2-c,Europe,RDPY,rdp_session_start,TCP,587,152.84.64.185,VE,AS14618,unknown,Windows XP,,,CVE-2005-4050,connection_attempted,,3606,1347,9ecaaac6f4fb
2025-07-29T09:40:00,Azure,East US,North America,Cowrie,telnet_login_attempt,TCP,3306,122.19.68.244,CN,AS8075,known_attacker,Linux 3.x,postgres,qwerty,,connection_attempted,,5618,3426,6847a4eaa654
2025-07-29T09:52:00,AWS,us-east-1c,North America,Glastopf,web_attack,TCP,143,95.18.9.162,GB,AS13335,unknown,Linux 2.6.x,,,CVE-2006-2369,authentication_failed,3063c29982ba84e9,2321,3833,d59893dfbd45
2025-07-29T11:07:00,Azure,East US,North America,Cowrie,ssh_login_attempt,UDP,5060,177.128.175.177,CN,AS14061,known_attacker,Linux 3.x,,,,alert_logged,,4387,2673,c7adda2445ec
2025-07-29T11:17:00,Azure,Southeast Asia,Asia,Dionaea,exploit_attempt,TCP,465,117.137.164.235,BR,AS14618,bad_reputation,Linux 3.x,,,CVE-2001-0540,command_executed,,7883,2099,4bbb05ffbf26
2025-07-29T12:12:00,Azure,Southeast Asia,Asia,Cowrie,ssh_login_attempt,UDP,110,213.233.76.140,RU,AS37963,bad_reputation,Unknown,support,P@ssw0rd,,authentication_failed,,4374,4115,229b34ebd832
2025-07-29T15:54:00,GCP,us-east4-c,North America,Glutton,ssh_banner_grab,TCP,110,244.183.124.167,VN,AS16509,unknown,Linux 3.x,,,,alert_logged,,1624,2008,59fc848065b9
2025-07-29T17:14:00,GCP,us-east4-c,North America,VNClowpot,vnc_auth_attempt,TCP,995,224.185.177.142,IN,AS15169,known_attacker,Linux 2.6.x,,,CVE-2012-0152,connection_attempted,,6039,3941,47a89a014a66
2025-07-29T18:22:00,AWS,us-east-1c,North America,Cowrie,telnet_login_attempt,TCP,5900,141.239.246.175,IN,AS15169,known_attacker,Linux 3.x,oracle,123456,,command_executed,,3157,4420,ec9a94646c06
2025-07-29T19:14:00,GCP,us-east4-c,North America,Dionaea,exploit_attempt,TCP,3306,113.146.14.32,GB,AS16509,known_attacker,Windows 7/8,,,CVE-2006-2369,payload_captured,,1251,976,7d9a22768852
2025-07-29T19:47:00,GCP,us-east4-c,North America,Dionaea,service_probe,UDP,135,2.63.188.105,DE,AS37963,unknown,Linux 3.x,,,CVE-2001-0540,authentication_failed,,7181,4037,95b782f0c175
2025-07-29T21:00:00,AWS,us-east-1c,North America,VNClowpot,vnc_auth_attempt,TCP,443,231.232.222.87,GB,AS13335,bad_reputation,Linux 3.x,,,CVE-2001-0540,payload_captured,,2818,3029,ed415aafc676
2025-07-29T21:23:00,GCP,us-east4-c,North America,Mailoney,smtp_probe,UDP,135,91.30.130.94,IN,AS14618,unknown,Linux 2.6.x,,,,alert_logged,31d4ba2a39804486,7335,5527,2414cafdaac4
2025-07-30T00:55:00,Azure,East US,North America,Heralding,credential_capture,TCP,5900,14.237.143.178,IE,AS37963,bad_reputation,Linux 3.x,guest,12345678,,alert_logged,,4437,3162,3d2a539ef294
2025-07-30T02:42:00,GCP,europe-west2-c,Europe,Glutton,tcp_connect,TCP,1433,131.44.17.176,GB,AS14618,known_attacker,Linux 3.x,,,,connection_attempted,,5262,1264,8d2fa4337f91
2025-07-30T05:20:00,GCP,us-east4-c,North America,Cowrie,ssh_login_attempt,UDP,139,215.55.220.17,GB,AS16509,bad_reputation,Windows 7/8,pi,letmein,,payload_captured,,4653,462,1d1f963f2dc1
2025-07-30T05:41:00,AWS,us-east-1c,North America,Dionaea,malware_capture,UDP,993,73.137.75.30,IN,AS36351,known_attacker,Linux 4.x,,,CVE-2005-4050,payload_captured,401b9a3fc9dd63c6,3377,3197,14ebe619e61c
2025-07-30T06:24:00,GCP,europe-west2-c,Europe,Cowrie,telnet_login_attempt,TCP,5900,250.111.101.142,RU,AS13335,bad_reputation,Unknown,root,P@ssw0rd,,payload_captured,,2631,4620,bed59db0020c
2025-07-30T07:55:00,Azure,Southeast Asia,Asia,Glutton,ssh_banner_grab,UDP,587,68.149.206.80,IE,AS14618,bad_reputation,Unknown,,,,connection_attempted,,5155,4315,3cf765619a78
2025-07-30T08:45:00,Azure,Southeast Asia,Asia,Dionaea,malware_capture,UDP,995,239.66.31.225,IN,AS15169,bad_reputation,Linux 3.x,,,CVE-2006-2369,command_executed,93ae655cdcbd0824,3389,1744,7f1e38936df4
2025-07-30T08:49:00,GCP,europe-west2-c,Europe,Glastopf,sql_injection,UDP,139,101.127.77.153,BR,AS13335,bad_reputation,Linux 3.x,,,CVE-2012-0152,authentication_failed,,7103,5364,cb9e60d1785d
2025-07-30T10:36:00,GCP,europe-west2-c,Europe,Suricata,ids_alert,TCP,1433,42.181.45.92,IN,AS14061,bad_reputation,Linux 2.6.x,,,CVE-2005-4050,alert_logged,,4489,968,c9a800c2ba5d
2025-07-30T12:11:00,AWS,us-east-1c,North America,Cowrie,command_input,TCP,8080,158.123.241.161,GB,AS14618,known_attacker,Windows 7/8,test,,,authentication_failed,,7920,4418,cb08b0abc898
2025-07-30T12:43:00,GCP,us-east4-c,North America,Heralding,credential_capture,UDP,3306,189.182.36.115,IE,AS13335,known_attacker,Windows XP,postgres,toor,,authentication_failed,,5874,2467,b71f8a653cea
2025-07-30T13:24:00,Azure,Southeast Asia,Asia,Glastopf,lfi_rfi,UDP,5900,166.163.180.27,US,AS8075,bad_reputation,Unknown,,,CVE-2012-0152,authentication_failed,33106c6e154aa683,5959,4140,9180c06bbd96
2025-07-30T14:12:00,GCP,europe-west2-c,Europe,Glastopf,web_attack,TCP,445,247.77.212.166,CN,AS36351,bad_reputation,Linux 2.6.x,,,CVE-2012-0152,authentication_failed,3c557dc0d0c89554,5137,1247,457738e43a07
2025-07-30T14:41:00,GCP,us-east4-c,North America,Dionaea,malware_capture,UDP,445,170.40.202.229,RU,AS45102,bad_reputation,Linux 2.6.x,,,CVE-2006-2369,alert_logged,a2b0fc7d050c765a,4277,3964,f8b8df4c3b64
2025-07-30T16:43:00,GCP,us-east4-c,North America,Cowrie,ssh_login_attempt,UDP,3389,94.3.53.196,VN,AS36351,bad_reputation,Unknown,root,12345678,,payload_captured,,4287,347,cd45d634db54
2025-07-30T16:55:00,AWS,us-east-1c,North America,Dionaea,exploit_attempt,UDP,80,216.195.162.240,CN,AS45102,bad_reputation,Linux 2.6.x,,,CVE-2006-2369,payload_captured,,4322,4168,2b8c1a253897
2025-07-30T22:36:00,AWS,us-east-1c,North America,Glutton,tcp_connect,TCP,5060,12.24.123.19,VN,AS45102,known_attacker,Unknown,,,,alert_logged,,4094,3982,0bacf92bfefe
2025-07-30T22:47:00,Azure,Southeast Asia,Asia,Cowrie,ssh_login_attempt,UDP,22,31.193.148.120,IN,AS16509,benign_suspected,Linux 4.x,test,raspberry,,authentication_failed,,6910,5012,9de7bfb9d7c6
2025-07-31T00:15:00,Azure,East US,North America,Glutton,ssh_banner_grab,TCP,80,32.188.46.122,RU,AS13335,known_attacker,Linux 2.6.x,,,,payload_captured,,6511,4114,781fed4ca4d9
2025-07-31T02:03:00,Azure,East US,North America,Glastopf,lfi_rfi,UDP,22,188.216.61.19,VN,AS36351,spam,Windows 7/8,,,CVE-2006-2369,alert_logged,25b098292a7007a3,2816,2709,4a6306dea20b
2025-07-31T02:18:00,GCP,europe-west2-c,Europe,Glutton,ssh_banner_grab,UDP,1433,111.173.32.94,IN,AS37963,known_attacker,Windows 7/8,,,,command_executed,,5363,4543,4377e36ae77d
2025-07-31T02:26:00,GCP,europe-west2-c,Europe,Glutton,ssh_banner_grab,TCP,25,129.150.148.90,BR,AS8075,bad_reputation,Linux 2.6.x,,,,payload_captured,,5580,2435,056fe1646b02
2025-07-31T04:00:00,GCP,us-east4-c,North America,Dionaea,service_probe,UDP,3389,252.74.124.51,US,AS37963,known_attacker,Windows 7/8,,,CVE-2006-2369,payload_captured,,4347,18,389340176bc6
2025-07-31T07:16:00,GCP,europe-west2-c,Europe,Cowrie,ssh_login_attempt,TCP,445,9.14.254.113,IE,AS13335,bad_reputation,Linux 2.6.x,admin,,,authentication_failed,,2468,3723,92501b2cac68
2025-07-31T09:37:00,AWS,us-east-1c,North America,Dionaea,malware_capture,TCP,22,116.92.91.7,BR,AS8075,known_attacker,Unknown,,,,authentication_failed,888a04c1a1f7cbd5,5958,1659,e6e7c01c2b0e
2025-07-31T14:33:00,Azure,Southeast Asia,Asia,Cowrie,ssh_login_attempt,UDP,1433,52.242.212.221,BR,AS37963,bad_reputation,Linux 3.x,test,toor,,authentication_failed,,6357,1915,b32b12c79263
2025-07-31T16:02:00,GCP,us-east4-c,North America,RDPY,rdp_session_start,TCP,5060,207.152.122.204,SG,AS16509,bad_reputation,Windows XP,,,CVE-2005-4050,payload_captured,,2055,2092,75248cd5c1d3
2025-07-31T16:17:00,GCP,europe-west2-c,Europe,Glutton,tcp_connect,TCP,995,201.213.124.57,US,AS45102,bad_reputation,Linux 3.x,,,,connection_attempted,,2322,2976,3197b14d7431
2025-07-31T19:40:00,Azure,East US,North America,Dionaea,malware_capture,TCP,139,104.109.92.166,GB,AS8075,known_attacker,Linux 2.6.x,,,CVE-2012-0152,alert_logged,c67355af577047c8,1689,626,5578c671b7fb
2025-07-31T23:31:00,Azure,Southeast Asia,Asia,Glutton,tcp_connect,UDP,443,243.47.215.85,CN,AS8075,bad_reputation,Linux 2.6.x,,,,authentication_failed,,8402,2289,6c547b52adaa
2025-08-01T03:32:00,GCP,us-east4-c,North America,Glastopf,sql_injection,UDP,25,190.224.84.226,DE,AS45102,known_attacker,Unknown,,,CVE-2006-2369,payload_captured,,4220,5108,cff4cc01a60e
2025-08-01T04:44:00,AWS,us-east-1c,North America,Dionaea,exploit_attempt,UDP,995,47.169.128.164,BR,AS37963,known_attacker,Linux 2.6.x,,,CVE-2006-2369,alert_logged,,4957,3173,99ac8a7df871
2025-08-01T04:50:00,Azure,Southeast Asia,Asia,VNClowpot,vnc_auth_attempt,UDP,5060,20.52.237.65,IN,AS16509,known_attacker,Windows 7/8,,,CVE-2005-4050,command_executed,,1312,1861,5a74f8539e4b
2025-08-01T07:28:00,Azure,East US,North America,Glastopf,sql_injection,TCP,465,76.221.108.180,GB,AS15169,bad_reputation,Unknown,,,CVE-2001-0540,alert_logged,,6568,2005,e56599a0eb37
2025-08-01T08:40:00,Azure,East US,North America,Dionaea,exploit_attempt,TCP,443,2.70.150.94,SG,AS14061,known_attacker,Windows 7/8,,,CVE-2001-0540,connection_attempted,,7634,3511,7b98c6c0409b
2025-08-01T08:52:00,Azure,Southeast Asia,Asia,VNClowpot,vnc_auth_attempt,UDP,587,23.2.162.209,SG,AS15169,benign_suspected,Unknown,,,CVE-2001-0540,payload_captured,,2430,1386,d7f440cb6629
2025-08-01T12:29:00,Azure,East US,North America,Dionaea,malware_capture,UDP,465,191.231.62.250,DE,AS14061,bad_reputation,Windows XP,,,CVE-2006-2369,payload_captured,190e4515cb158d7c,2009,3019,853f4a195a14
2025-08-01T13:18:00,Azure,East US,North America,Glastopf,sql_injection,UDP,587,244.248.31.193,VE,AS36351,known_attacker,Windows 7/8,,,CVE-2006-2369,authentication_failed,,4936,2345,14cffcb5930e
2025-08-01T15:04:00,AWS,us-east-1c,North America,Heralding,credential_capture,TCP,5060,112.191.152.126,RU,AS8075,bad_reputation,Linux 4.x,,,,alert_logged,,6799,2417,c9417107b151
2025-08-01T17:05:00,Azure,Southeast Asia,Asia,Heralding,credential_capture,UDP,8080,211.30.251.240,VN,AS14061,unknown,Windows XP,user,letmein,,payload_captured,,9009,2772,bfa6becec3b8
2025-08-01T17:21:00,AWS,us-east-1c,North America,Dionaea,malware_capture,UDP,8080,37.153.249.163,RU,AS15169,known_attacker,Linux 2.6.x,,,CVE-2001-0540,command_executed,f019db65fc0dcd60,3327,2191,285c0575e095
2025-08-01T18:00:00,GCP,europe-west2-c,Europe,Cowrie,command_input,TCP,23,63.107.109.142,RU,AS13335,unknown,Linux 3.x,pi,,,connection_attempted,,4628,2669,7270bfac7bdc
2025-08-01T21:24:00,GCP,us-east4-c,North America,Glutton,ssh_banner_grab,UDP,5060,131.173.148.115,IE,AS37963,known_attacker,Linux 3.x,,,,payload_captured,,2946,5001,fa588b8865c6
2025-08-01T23:19:00,Azure,Southeast Asia,Asia,Suricata,ids_alert,UDP,53,87.132.9.185,CN,AS14061,bad_reputation,Windows 7/8,,,CVE-2001-0540,authentication_failed,,3442,2982,a71609f279a7
2025-08-02T02:34:00,AWS,us-east-1c,North America,Glutton,tcp_connect,UDP,1433,140.192.176.218,SG,AS14618,bad_reputation,Windows XP,,,,authentication_failed,,1405,1793,967b80f1707c
2025-08-02T11:51:00,GCP,us-east4-c,North America,RDPY,rdp_auth_attempt,UDP,8080,149.196.188.125,IE,AS36351,known_attacker,Linux 2.6.x,,,CVE-2001-0540,authentication_failed,,3403,3438,6812d39155cc
2025-08-02T13:25:00,Azure,East US,North America,Cowrie,telnet_login_attempt,UDP,443,90.157.22.79,RU,AS8075,unknown,Linux 3.x,postgres,P@ssw0rd,,payload_captured,,7930,2302,343b4b9009c2
2025-08-02T14:17:00,Azure,East US,North America,Heralding,credential_capture,UDP,23,232.173.158.21,RU,AS16509,known_attacker,Unknown,pi,,,alert_logged,,5583,313,e77385baa87f
2025-08-02T15:42:00,GCP,us-east4-c,North America,Glastopf,web_attack,TCP,53,124.116.48.136,VE,AS14061,bad_reputation,Windows 7/8,,,CVE-2001-0540,command_executed,c06711b5e6faed1d,5415,526,b6d43922de9c
2025-08-02T16:07:00,AWS,us-east-1c,North America,Glutton,tcp_connect,TCP,25,84.251.2.69,US,AS16509,known_attacker,Linux 3.x,,,,payload_captured,,5116,3951,53aaca3554aa
2025-08-02T20:47:00,Azure,East US,North America,Glastopf,sql_injection,TCP,110,239.140.66.244,IE,AS45102,bad_reputation,Linux 3.x,,,CVE-2001-0540,payload_captured,,5387,4030,9c9067b87ce5
2025-08-02T21:21:00,Azure,East US,North America,Dionaea,malware_capture,UDP,22,143.101.138.187,SG,AS14618,known_attacker,Windows XP,,,CVE-2005-4050,payload_captured,4453170d09885c2e,2017,3279,acd244664e62
2025-08-02T21:41:00,Azure,Southeast Asia,Asia,Cowrie,command_input,UDP,5060,25.202.177.140,DE,AS15169,spam,Windows 7/8,postgres,toor,,authentication_failed,,7816,3928,93eede791dea
2025-08-02T22:07:00,AWS,us-east-1c,North America,Dionaea,exploit_attempt,UDP,465,106.191.178.99,DE,AS37963,known_attacker,Linux 3.x,,,CVE-2005-4050,connection_attempted,,3543,2971,6ddd338e6f16
2025-08-02T22:46:00,GCP,us-east4-c,North America,Glutton,ssh_banner_grab,TCP,5900,198.107.139.245,IN,AS45102,known_attacker,Windows XP,,,,authentication_failed,,4188,149,4bc211dbf5cd
