timestamp,provider,region,continent,honeypot,event_type,protocol,dst_port,src_ip,src_country,asn,ip_reputation,src_os,username,password,cve,action,payload_sample_hash,bytes_in,bytes_out,session_id,hour,dow,anomaly_score,anomaly_percentile,anomaly_z
2025-07-24 11:37:00,azure,southeast asia,Asia,dionaea,malware_capture,udp,587,150.63.74.215,cn,,bad_reputation,linux 4.x,,,cve-2005-4050,connection_attempted,5db51a664a1a4c8f,4637,3349,60a7370d9f29,11,3,0.12554392,0.048,-1.2410861
2025-07-24 12:35:00,gcp,us-east4-c,North America,cowrie,telnet_login_attempt,tcp,993,205.185.182.97,us,,bad_reputation,linux 2.6.x,pi,raspberry,nan,authentication_failed,,4942,2945,f9d78b261109,12,3,0.09153614,0.002,-1.9747119
2025-07-24 13:53:00,gcp,europe-west2-c,Europe,glutton,ssh_banner_grab,udp,5900,249.49.98.148,de,,bad_reputation,unknown,,,nan,connection_attempted,,8607,5597,e5b872162e17,13,3,0.1781915,0.538,-0.105357245
2025-07-24 14:22:00,aws,us-east-1c,North America,rdpy,rdp_auth_attempt,tcp,22,160.76.127.66,ie,,bad_reputation,windows xp,,,cve-2012-0152,alert_logged,,6351,2384,248363275b82,14,3,0.15568414,0.318,-0.59089243
2025-07-24 15:05:00,aws,us-east-1c,North America,dionaea,malware_capture,udp,3306,96.211.141.209,ve,,bad_reputation,linux 3.x,,,nan,payload_captured,d2407e42f1f19d5c,4110,3525,846febc15601,15,3,0.12766372,0.062,-1.1953573
2025-07-24 16:03:00,aws,us-east-1c,North America,glutton,tcp_connect,udp,465,25.240.184.81,gb,,bad_reputation,windows xp,,,nan,command_executed,,2501,3526,8ebdf27b32eb,16,3,0.15316546,0.28,-0.64522624
2025-07-24 16:34:00,azure,southeast asia,Asia,glastopf,lfi_rfi,udp,53,253.204.90.121,ie,,bad_reputation,windows 7/8,,,cve-2005-4050,alert_logged,f9f814235969c3b9,5896,180,231875350f2f,16,3,0.21058248,0.794,0.59339046
2025-07-24 17:10:00,gcp,us-east4-c,North America,dionaea,malware_capture,tcp,135,215.131.47.128,in,,known_attacker,linux 2.6.x,,,cve-2012-0152,alert_logged,9fcc11728be8926d,2764,2093,6d18be81372e,17,3,0.14965917,0.25,-0.7208649
2025-07-24 18:20:00,gcp,europe-west2-c,Europe,dionaea,service_probe,udp,53,18.21.87.207,ru,,known_attacker,windows 7/8,,,cve-2006-2369,authentication_failed,,3292,3863,4c54893a769b,18,3,0.15503538,0.308,-0.60488784
2025-07-24 18:27:00,azure,east us,North America,dionaea,malware_capture,udp,23,67.151.143.249,in,,known_attacker,unknown,,,cve-2006-2369,alert_logged,8fd5ca044a554cee,6537,5018,06ee21074d32,18,3,0.14659962,0.21,-0.7868664
2025-07-24 18:42:00,aws,us-east-1c,North America,glastopf,sql_injection,udp,1433,189.136.203.215,br,,bad_reputation,linux 2.6.x,,,nan,alert_logged,,3247,862,4e3431eb0828,18,3,0.17277832,0.482,-0.22213182
2025-07-24 19:51:00,azure,southeast asia,Asia,cowrie,command_input,udp,8080,87.145.197.202,ru,,bad_reputation,unknown,admin,qwerty,nan,authentication_failed,,7665,4483,3e569f421ba4,19,3,0.2241439,0.846,0.8859415
2025-07-24 20:14:00,azure,east us,North America,vnclowpot,vnc_auth_attempt,udp,443,92.113.234.149,de,,bad_reputation,windows xp,,,cve-2001-0540,alert_logged,,5825,2051,0aa75f2aada0,20,3,0.17220598,0.474,-0.23447847
2025-07-24 20:31:00,azure,east us,North America,cowrie,ssh_login_attempt,udp,135,167.121.152.137,vn,,known_attacker,linux 2.6.x,admin,toor,nan,connection_attempted,,5753,1903,f381230f508e,20,3,0.14957474,0.244,-0.72268623
2025-07-24 23:44:00,azure,southeast asia,Asia,dionaea,exploit_attempt,tcp,465,143.23.146.94,gb,,unknown,unknown,,,cve-2001-0540,command_executed,,6868,3459,151520b64110,23,3,0.16869178,0.444,-0.31028783
2025-07-25 00:01:00,gcp,us-east4-c,North America,dionaea,exploit_attempt,udp,22,219.12.29.182,sg,,bad_reputation,linux 3.x,,,cve-2005-4050,connection_attempted,,2885,2866,44294da6821d,0,4,0.1674456,0.432,-0.33717087
2025-07-25 03:33:00,azure,east us,North America,rdpy,rdp_session_start,tcp,110,100.213.235.6,ve,,known_attacker,linux 2.6.x,,,cve-2005-4050,alert_logged,,2866,2885,36249669a291,3,4,0.15469112,0.304,-0.61231434
2025-07-25 05:30:00,gcp,us-east4-c,North America,cowrie,telnet_login_attempt,tcp,135,11.165.151.222,gb,,known_attacker,windows 7/8,admin,qwerty,nan,authentication_failed,,6226,2765,59cb6b35355e,5,4,0.124122456,0.04,-1.2717503
2025-07-25 06:05:00,gcp,us-east4-c,North America,cowrie,telnet_login_attempt,udp,80,253.58.173.248,br,,bad_reputation,unknown,pi,raspberry,nan,connection_attempted,,1580,1557,23c8331fbbba,6,4,0.14165947,0.168,-0.89343685
2025-07-25 06:31:00,gcp,us-east4-c,North America,cowrie,telnet_login_attempt,tcp,143,54.208.111.163,gb,,known_attacker,unknown,support,P@ssw0rd,nan,alert_logged,,3365,1728,167bf35bfdc2,6,4,0.12193349,0.028,-1.3189714
2025-07-25 09:41:00,azure,east us,North America,cowrie,command_input,udp,5060,233.172.209.72,ve,,known_attacker,windows xp,,,nan,payload_captured,,7193,4374,b704e388ed3b,9,4,0.14429992,0.19,-0.83647615
2025-07-25 09:56:00,gcp,us-east4-c,North America,mailoney,smtp_probe,udp,993,1.211.68.52,us,,known_attacker,linux 3.x,,,nan,authentication_failed,ed0f8d88c425f32e,5904,3360,dbbcbd3eb70a,9,4,0.11148629,0.008,-1.5443413
2025-07-25 10:28:00,gcp,europe-west2-c,Europe,cowrie,telnet_login_attempt,tcp,1433,197.172.48.146,us,,known_attacker,windows 7/8,oracle,P@ssw0rd,nan,authentication_failed,,5312,2410,85e97f992e66,10,4,0.101173356,0.004,-1.7668151
2025-07-25 11:13:00,azure,east us,North America,cowrie,command_input,tcp,110,121.148.250.174,ru,,unknown,windows 7/8,postgres,admin,nan,alert_logged,,5502,1381,d36e6951e710,11,4,0.14277725,0.184,-0.86932373
2025-07-25 12:46:00,azure,east us,North America,glutton,tcp_connect,tcp,465,146.71.144.210,vn,,bad_reputation,linux 3.x,,,nan,payload_captured,,3872,5321,dfa5bec005dc,12,4,0.15759058,0.33,-0.5497662
2025-07-25 16:41:00,azure,southeast asia,Asia,dionaea,exploit_attempt,udp,23,18.155.87.226,sg,,known_attacker,linux 3.x,,,cve-2001-0540,connection_attempted,,5345,608,91a288e541c4,16,4,0.18788071,0.612,0.10366126
2025-07-25 17:30:00,aws,us-east-1c,North America,cowrie,telnet_login_attempt,udp,1433,198.22.226.161,ve,,bad_reputation,linux 4.x,root,123456,nan,payload_captured,,7291,3490,8c5fcbdeda40,17,4,0.12339175,0.036,-1.2875134
2025-07-25 18:26:00,azure,southeast asia,Asia,mailoney,smtp_probe,udp,3306,139.32.125.202,gb,,unknown,unknown,,,nan,payload_captured,1f9cf088610f84b6,5538,904,5e36e0f30608,18,4,0.1910437,0.642,0.17189431
2025-07-25 18:54:00,aws,us-east-1c,North America,cowrie,telnet_login_attempt,tcp,23,231.51.238.194,ie,,bad_reputation,linux 2.6.x,support,toor,nan,command_executed,,6647,3741,7dba0f952ca0,18,4,0.1290565,0.068,-1.1653118
2025-07-25 19:49:00,azure,southeast asia,Asia,rdpy,rdp_session_start,udp,23,182.99.216.174,gb,,benign_suspected,windows xp,,,cve-2005-4050,connection_attempted,,3110,629,282fe6f2caf5,19,4,0.2217129,0.836,0.8334992
2025-07-25 22:33:00,gcp,europe-west2-c,Europe,cowrie,telnet_login_attempt,tcp,8080,164.247.8.155,vn,,unknown,windows xp,user,qwerty,nan,alert_logged,,5215,4520,8d7486e05f80,22,4,0.26557717,0.94,1.7797519
2025-07-25 23:16:00,aws,us-east-1c,North America,glastopf,lfi_rfi,udp,993,193.3.195.21,ie,,unknown,linux 2.6.x,,,cve-2001-0540,payload_captured,4c33575902f17dcc,7654,4698,aab02f6e8d81,23,4,0.18791053,0.614,0.104304485
2025-07-25 23:51:00,gcp,us-east4-c,North America,dionaea,exploit_attempt,tcp,139,95.129.41.21,br,,spam,linux 3.x,,,cve-2001-0540,alert_logged,,3185,2757,d013d935d374,23,4,0.20750394,0.762,0.5269794
2025-07-25 23:54:00,azure,southeast asia,Asia,glutton,tcp_connect,udp,53,172.234.72.5,cn,,known_attacker,linux 3.x,,,nan,alert_logged,,1447,1581,9d5e8c2f1a6b,23,4,0.23771735,0.89,1.1787517
2025-07-26 02:09:00,gcp,us-east4-c,North America,dionaea,service_probe,tcp,5060,211.1.1.147,us,,bad_reputation,windows 7/8,,,cve-2001-0540,authentication_failed,,3800,733,47e56ab6e096,2,5,0.24225171,0.9,1.2765683
2025-07-26 04:30:00,gcp,us-east4-c,North America,dionaea,service_probe,tcp,465,104.141.85.58,cn,,bad_reputation,windows 7/8,,,cve-2001-0540,connection_attempted,,805,336,8a5c60f52728,4,5,0.20997871,0.79,0.58036584
2025-07-26 04:52:00,azure,east us,North America,cowrie,ssh_login_attempt,udp,1433,124.178.224.107,ru,,known_attacker,windows xp,guest,raspberry,nan,command_executed,,4413,4107,7687e217decd,4,5,0.14715894,0.22,-0.7748007
2025-07-26 06:30:00,azure,east us,North America,rdpy,rdp_session_start,udp,135,227.111.115.165,sg,,known_attacker,windows 7/8,,,cve-2006-2369,command_executed,,5885,1670,44eb1bd69beb,6,5,0.17402434,0.488,-0.19525231
2025-07-26 08:35:00,azure,southeast asia,Asia,dionaea,malware_capture,tcp,23,134.244.79.132,vn,,bad_reputation,windows xp,,,cve-2005-4050,connection_attempted,b8554bb3d67dbbc4,4459,2704,dfb4ff2fda88,8,5,0.14959943,0.246,-0.7221536
2025-07-26 09:42:00,azure,southeast asia,Asia,dionaea,malware_capture,tcp,139,47.84.97.146,sg,,bad_reputation,windows 7/8,,,cve-2001-0540,connection_attempted,045394ae077685aa,4224,2355,c9e0ba56cbd9,9,5,0.1475255,0.226,-0.76689297
2025-07-26 12:06:00,azure,southeast asia,Asia,suricata,ids_alert,tcp,22,48.251.123.213,ru,,known_attacker,linux 3.x,,,cve-2012-0152,payload_captured,,3477,2518,b8cd4170d8a5,12,5,0.15926501,0.352,-0.51364493
2025-07-26 15:00:00,aws,us-east-1c,North America,cowrie,command_input,tcp,80,35.220.222.13,ve,,known_attacker,linux 3.x,oracle,,nan,authentication_failed,,2547,1134,7ac1dabe211b,15,5,0.18201393,0.578,-0.022898646
2025-07-26 15:31:00,azure,southeast asia,Asia,glastopf,sql_injection,tcp,139,96.74.99.231,in,,bad_reputation,linux 2.6.x,,,cve-2012-0152,alert_logged,,5633,3023,b36393d997fa,15,5,0.14642847,0.206,-0.79055864
2025-07-26 16:55:00,azure,southeast asia,Asia,cowrie,command_input,tcp,5900,199.247.195.168,ve,,known_attacker,linux 3.x,,,nan,authentication_failed,,3920,3626,8d09fdd7c0a7,16,5,0.17778787,0.528,-0.11406442
2025-07-26 17:21:00,azure,southeast asia,Asia,cowrie,telnet_login_attempt,tcp,1433,110.168.132.103,sg,,benign_suspected,linux 3.x,oracle,P@ssw0rd,nan,payload_captured,,5847,2889,cff0185caf54,17,5,0.12847239,0.066,-1.1779124
2025-07-26 23:31:00,gcp,europe-west2-c,Europe,cowrie,ssh_login_attempt,udp,22,151.111.29.222,us,,known_attacker,linux 3.x,user,letmein,nan,connection_attempted,,6008,1491,377d23186cd4,23,5,0.19220263,0.65,0.19689493
2025-07-27 00:27:00,aws,us-east-1c,North America,cowrie,ssh_login_attempt,tcp,993,24.138.112.254,in,,benign_suspected,unknown,user,password,nan,authentication_failed,,5151,4603,57f4578a925a,0,6,0.21835363,0.816,0.761032
2025-07-27 00:36:00,gcp,europe-west2-c,Europe,cowrie,command_input,tcp,1433,167.188.85.126,ie,,known_attacker,windows 7/8,oracle,admin,nan,payload_captured,,6727,5314,c99daa4580e8,0,6,0.2097572,0.788,0.57558715
2025-07-27 02:58:00,aws,us-east-1c,North America,cowrie,telnet_login_attempt,tcp,22,29.159.222.103,in,,known_attacker,linux 3.x,user,12345678,nan,payload_captured,,1627,2017,c4c8dd969e38,2,6,0.20869757,0.772,0.5527287
2025-07-27 02:59:00,azure,southeast asia,Asia,vnclowpot,vnc_auth_attempt,tcp,5060,242.123.153.153,sg,,bad_reputation,windows xp,,,cve-2006-2369,alert_logged,,1174,1569,55e55f88885d,2,6,0.28528556,0.96,2.2049072
2025-07-27 03:49:00,gcp,europe-west2-c,Europe,vnclowpot,vnc_auth_attempt,tcp,5900,50.227.110.163,in,,known_attacker,linux 2.6.x,,,cve-2001-0540,payload_captured,,6672,3221,966d3e36d6bc,3,6,0.24497858,0.904,1.3353931
2025-07-27 09:42:00,gcp,europe-west2-c,Europe,dionaea,malware_capture,udp,3389,24.155.22.134,br,,known_attacker,linux 2.6.x,,,cve-2005-4050,connection_attempted,08dc88848cc1d171,7780,376,1fd084b2b152,9,6,0.26535404,0.938,1.7749385
2025-07-27 10:43:00,azure,southeast asia,Asia,dionaea,service_probe,tcp,8080,125.165.83.152,de,,known_attacker,windows 7/8,,,cve-2006-2369,command_executed,,5942,2454,43cf046fbc13,10,6,0.29479975,0.974,2.4101498
2025-07-27 12:05:00,aws,us-east-1c,North America,cowrie,ssh_login_attempt,udp,139,217.23.119.110,sg,,known_attacker,unknown,pi,123456,nan,connection_attempted,,4641,3521,889ededb6fad,12,6,0.15183008,0.268,-0.6740335
2025-07-27 12:25:00,gcp,europe-west2-c,Europe,dionaea,service_probe,udp,110,244.171.240.131,ru,,known_attacker,windows xp,,,cve-2001-0540,payload_captured,,2814,3536,c16d3401ef54,12,6,0.18808688,0.618,0.10810887
2025-07-27 14:15:00,aws,us-east-1c,North America,dionaea,malware_capture,tcp,465,185.253.49.154,ve,,known_attacker,linux 3.x,,,cve-2001-0540,payload_captured,d1398772354574bd,2986,3677,0c0aa715042a,14,6,0.18928045,0.626,0.13385688
2025-07-27 14:38:00,azure,southeast asia,Asia,cowrie,ssh_login_attempt,tcp,5900,232.187.110.180,gb,,unknown,unknown,guest,123456,nan,command_executed,,2346,2153,a9cb371c0805,14,6,0.2533006,0.922,1.5149183
2025-07-27 14:47:00,gcp,europe-west2-c,Europe,dionaea,exploit_attempt,udp,465,217.164.205.249,in,,spam,linux 3.x,,,cve-2001-0540,authentication_failed,,4843,3137,7bcdc0d19b32,14,6,0.17065106,0.464,-0.2680217
2025-07-27 17:57:00,gcp,us-east4-c,North America,glastopf,sql_injection,tcp,110,67.147.54.82,cn,,benign_suspected,windows xp,,,cve-2006-2369,alert_logged,,6527,1731,3e9acefc72dc,17,6,0.20860605,0.77,0.5507543
2025-07-27 18:16:00,aws,us-east-1c,North America,glutton,ssh_banner_grab,udp,22,59.254.249.148,us,,known_attacker,windows xp,,,nan,connection_attempted,,5975,4467,6dfcd05fe2c6,18,6,0.16578455,0.408,-0.37300348
2025-07-27 18:39:00,azure,southeast asia,Asia,dionaea,malware_capture,tcp,80,183.71.50.251,ve,,known_attacker,linux 4.x,,,nan,command_executed,b458d16025b03dba,4487,3415,c746ddf187cd,18,6,0.16240768,0.38,-0.44585034
2025-07-27 18:43:00,aws,us-east-1c,North America,dionaea,exploit_attempt,tcp,5900,27.219.133.209,vn,,unknown,linux 3.x,,,cve-2001-0540,command_executed,,4349,2514,0169623a06c9,18,6,0.25027496,0.916,1.4496481
2025-07-27 19:13:00,gcp,us-east4-c,North America,glutton,ssh_banner_grab,tcp,445,83.111.213.51,br,,bad_reputation,unknown,,,nan,command_executed,,4611,2698,b5a5b218125d,19,6,0.16012712,0.364,-0.4950473
2025-07-27 19:14:00,azure,east us,North America,dionaea,exploit_attempt,tcp,1433,219.96.225.32,cn,,bad_reputation,unknown,,,cve-2006-2369,command_executed,,6304,3130,d4206bb20f9b,19,6,0.14852175,0.238,-0.7454017
2025-07-27 19:30:00,aws,us-east-1c,North America,dionaea,service_probe,udp,587,149.249.153.120,ie,,bad_reputation,linux 2.6.x,,,cve-2006-2369,authentication_failed,,6522,3664,7d6badcb2efd,19,6,0.16671537,0.42,-0.35292366
2025-07-27 21:13:00,gcp,europe-west2-c,Europe,cowrie,command_input,tcp,80,218.212.41.99,br,,known_attacker,windows xp,postgres,123456,nan,alert_logged,,5445,2593,3a79ed82fe29,21,6,0.16727714,0.428,-0.3408049
2025-07-27 22:37:00,azure,southeast asia,Asia,cowrie,command_input,tcp,465,119.117.161.106,cn,,bad_reputation,linux 4.x,root,,nan,payload_captured,,6452,4497,1909de691570,22,6,0.14666557,0.212,-0.78544366
2025-07-27 23:44:00,azure,east us,North America,mailoney,smtp_probe,udp,445,233.68.168.103,gb,,bad_reputation,unknown,,,nan,authentication_failed,8576763cb3f92321,6010,1835,ee6da18963b0,23,6,0.20925897,0.778,0.5648394
2025-07-28 01:00:00,gcp,europe-west2-c,Europe,dionaea,exploit_attempt,udp,587,14.194.16.76,ve,,known_attacker,linux 3.x,,,cve-2006-2369,alert_logged,,6187,3798,adc32ab1cafb,1,0,0.19375911,0.664,0.2304719
2025-07-28 03:26:00,aws,us-east-1c,North America,vnclowpot,vnc_auth_attempt,udp,5060,109.233.96.246,sg,,known_attacker,linux 3.x,,,cve-2012-0152,payload_captured,,6520,244,f015cbc4763f,3,0,0.29266527,0.97,2.3641045
2025-07-28 05:07:00,gcp,europe-west2-c,Europe,cowrie,command_input,udp,3306,140.109.82.35,br,,bad_reputation,linux 2.6.x,guest,P@ssw0rd,nan,connection_attempted,,7101,3300,b636b3c248d9,5,0,0.17768966,0.524,-0.11618311
2025-07-28 05:24:00,gcp,us-east4-c,North America,rdpy,rdp_auth_attempt,tcp,993,197.136.225.233,vn,,known_attacker,windows xp,,,cve-2006-2369,alert_logged,,6218,1670,fce530bd298f,5,0,0.1695865,0.454,-0.2909869
2025-07-28 05:39:00,gcp,europe-west2-c,Europe,dionaea,malware_capture,tcp,23,248.73.59.110,in,,spam,linux 3.x,,,cve-2005-4050,command_executed,e32ef50e50ba379a,6250,6119,3de884ee41d7,5,0,0.26763624,0.946,1.8241708
2025-07-28 08:03:00,aws,us-east-1c,North America,rdpy,rdp_session_start,udp,993,191.84.220.249,ve,,bad_reputation,unknown,,,cve-2001-0540,connection_attempted,,4297,4929,a3a748db9ddc,8,0,0.20177805,0.726,0.40345883
2025-07-28 10:12:00,azure,east us,North America,glutton,ssh_banner_grab,udp,3389,217.186.238.139,vn,,bad_reputation,unknown,,,nan,connection_attempted,,1754,3244,604a22256f4a,10,0,0.17122972,0.47,-0.25553873
2025-07-28 11:03:00,gcp,europe-west2-c,Europe,glutton,ssh_banner_grab,tcp,3389,182.189.229.240,gb,,bad_reputation,unknown,,,nan,authentication_failed,,3943,2285,0f071a7a6f22,11,0,0.14656869,0.208,-0.78753376
2025-07-28 12:31:00,azure,southeast asia,Asia,cowrie,command_input,udp,139,197.206.254.35,de,,bad_reputation,linux 3.x,test,admin,nan,connection_attempted,,2822,4526,2143f135129b,12,0,0.17952023,0.556,-0.07669335
2025-07-28 12:48:00,gcp,europe-west2-c,Europe,cowrie,ssh_login_attempt,tcp,22,51.101.192.220,us,,benign_suspected,unknown,,,nan,authentication_failed,,6350,2573,d3b5b86061e1,12,0,0.15431446,0.298,-0.6204397
2025-07-28 13:01:00,gcp,us-east4-c,North America,cowrie,command_input,udp,465,157.212.102.109,us,,known_attacker,linux 2.6.x,pi,raspberry,nan,connection_attempted,,9742,2831,bfa892917617,13,0,0.21234436,0.798,0.6313983
2025-07-28 14:33:00,azure,east us,North America,cowrie,telnet_login_attempt,udp,110,174.2.40.5,us,,bad_reputation,linux 3.x,root,P@ssw0rd,nan,alert_logged,,5160,2511,a3d1360dbbd3,14,0,0.14186528,0.17,-0.88899696
2025-07-28 16:38:00,azure,east us,North America,dionaea,service_probe,udp,5900,240.252.144.30,br,,known_attacker,windows xp,,,cve-2006-2369,connection_attempted,,5464,5251,828f0602e057,16,0,0.25759163,0.928,1.6074857
2025-07-28 16:45:00,aws,us-east-1c,North America,glutton,tcp_connect,tcp,143,131.148.240.62,sg,,known_attacker,windows 7/8,,,nan,authentication_failed,,5119,3491,26442e09c303,16,0,0.16724007,0.426,-0.34160468
2025-07-28 16:55:00,aws,us-east-1c,North America,cowrie,ssh_login_attempt,tcp,995,122.233.241.15,ie,,known_attacker,linux 4.x,user,P@ssw0rd,nan,payload_captured,,8250,2455,19e45705ab03,16,0,0.20106941,0.714,0.38817185
2025-07-28 17:42:00,azure,east us,North America,cowrie,telnet_login_attempt,udp,1433,24.254.105.10,in,,bad_reputation,windows 7/8,admin,12345678,nan,alert_logged,,6074,3167,d4578d8b5b5b,17,0,0.14739177,0.222,-0.769778
2025-07-28 17:48:00,gcp,us-east4-c,North America,dionaea,service_probe,tcp,53,93.242.141.28,vn,,bad_reputation,linux 3.x,,,cve-2001-0540,connection_attempted,,8673,1922,39f233d3cbd5,17,0,0.23291837,0.876,1.0752268
2025-07-28 21:11:00,gcp,us-east4-c,North America,glutton,tcp_connect,tcp,3389,182.190.16.53,ve,,bad_reputation,windows 7/8,,,nan,alert_logged,,7269,5324,fa4ec5e4ecdc,21,0,0.19586627,0.68,0.27592814
2025-07-28 23:42:00,gcp,europe-west2-c,Europe,dionaea,malware_capture,udp,3389,32.254.174.154,ie,,known_attacker,unknown,,,cve-2006-2369,authentication_failed,e7ff7c7dfcbcea77,4353,4748,8bdf19c2a1bd,23,0,0.22815244,0.862,0.97241473
2025-07-29 00:30:00,gcp,europe-west2-c,Europe,mailoney,smtp_probe,udp,110,251.81.172.94,de,,known_attacker,linux 3.x,,,nan,connection_attempted,341d392bae6ee90c,4850,579,b9a35ae404a2,0,1,0.16927275,0.452,-0.29775506
2025-07-29 04:14:00,aws,us-east-1c,North America,heralding,credential_capture,tcp,443,107.146.92.227,cn,,bad_reputation,windows 7/8,guest,password,nan,command_executed,,3590,4271,827e8ab3da3d,4,1,0.16430405,0.394,-0.40494135
2025-07-29 05:04:00,gcp,us-east4-c,North America,glastopf,web_attack,tcp,1433,176.18.240.172,vn,,known_attacker,unknown,,,cve-2012-0152,authentication_failed,d71c7cafe948fef4,6995,5529,888f81a7c486,5,1,0.20109949,0.718,0.38882053
2025-07-29 07:28:00,gcp,europe-west2-c,Europe,glastopf,web_attack,udp,143,119.247.49.58,br,,known_attacker,unknown,,,cve-2001-0540,connection_attempted,6dfb263d48f6998c,2120,2936,415a12abbda1,7,1,0.14567906,0.202,-0.8067251
2025-07-29 08:16:00,gcp,us-east4-c,North America,glutton,ssh_banner_grab,tcp,53,29.120.238.192,sg,,known_attacker,unknown,,,nan,alert_logged,,8115,5463,f12998f05aaa,8,1,0.1902971,0.636,0.15578827
2025-07-29 08:28:00,gcp,europe-west2-c,Europe,rdpy,rdp_auth_attempt,tcp,443,180.237.102.69,cn,,known_attacker,windows 7/8,,,cve-2012-0152,authentication_failed,,1671,1927,0d16dd0e9cad,8,1,0.13852347,0.142,-0.9610874
2025-07-29 09:14:00,gcp,europe-west2-c,Europe,rdpy,rdp_session_start,tcp,587,152.84.64.185,ve,,unknown,windows xp,,,cve-2005-4050,connection_attempted,,3606,1347,9ecaaac6f4fb,9,1,0.14147842,0.162,-0.8973425
2025-07-29 09:40:00,azure,east us,North America,cowrie,telnet_login_attempt,tcp,3306,122.19.68.244,cn,,known_attacker,linux 3.x,postgres,qwerty,nan,connection_attempted,,5618,3426,6847a4eaa654,9,1,0.122369856,0.03,-1.309558
2025-07-29 09:52:00,aws,us-east-1c,North America,glastopf,web_attack,tcp,143,95.18.9.162,gb,,unknown,linux 2.6.x,,,cve-2006-2369,authentication_failed,3063c29982ba84e9,2321,3833,d59893dfbd45,9,1,0.17190664,0.472,-0.24093613
2025-07-29 11:07:00,azure,east us,North America,cowrie,ssh_login_attempt,udp,5060,177.128.175.177,cn,,known_attacker,linux 3.x,,,nan,alert_logged,,4387,2673,c7adda2445ec,11,1,0.15903515,0.344,-0.5186036
2025-07-29 11:17:00,azure,southeast asia,Asia,dionaea,exploit_attempt,tcp,465,117.137.164.235,br,,bad_reputation,linux 3.x,,,cve-2001-0540,command_executed,,7883,2099,4bbb05ffbf26,11,1,0.17644812,0.512,-0.14296587
2025-07-29 12:12:00,azure,southeast asia,Asia,cowrie,ssh_login_attempt,udp,110,213.233.76.140,ru,,bad_reputation,unknown,support,P@ssw0rd,nan,authentication_failed,,4374,4115,229b34ebd832,12,1,0.13145852,0.086,-1.1134946
2025-07-29 15:54:00,gcp,us-east4-c,North America,glutton,ssh_banner_grab,tcp,110,244.183.124.167,vn,,unknown,linux 3.x,,,nan,alert_logged,,1624,2008,59fc848065b9,15,1,0.16093287,0.372,-0.47766542
2025-07-29 17:14:00,gcp,us-east4-c,North America,vnclowpot,vnc_auth_attempt,tcp,995,224.185.177.142,in,,known_attacker,linux 2.6.x,,,cve-2012-0152,connection_attempted,,6039,3941,47a89a014a66,17,1,0.14786859,0.232,-0.75949186
2025-07-29 18:22:00,aws,us-east-1c,North America,cowrie,telnet_login_attempt,tcp,5900,141.239.246.175,in,,known_attacker,linux 3.x,oracle,123456,nan,command_executed,,3157,4420,ec9a94646c06,18,1,0.23365566,0.88,1.0911318
2025-07-29 19:14:00,gcp,us-east4-c,North America,dionaea,exploit_attempt,tcp,3306,113.146.14.32,gb,,known_attacker,windows 7/8,,,cve-2006-2369,payload_captured,,1251,976,7d9a22768852,19,1,0.21717012,0.814,0.73550093
2025-07-29 19:47:00,gcp,us-east4-c,North America,dionaea,service_probe,udp,135,2.63.188.105,de,,unknown,linux 3.x,,,cve-2001-0540,authentication_failed,,7181,4037,95b782f0c175,19,1,0.18147998,0.576,-0.03441724
2025-07-29 21:00:00,aws,us-east-1c,North America,vnclowpot,vnc_auth_attempt,tcp,443,231.232.222.87,gb,,bad_reputation,linux 3.x,,,cve-2001-0540,payload_captured,,2818,3029,ed415aafc676,21,1,0.20313387,0.732,0.4327068
2025-07-29 21:23:00,gcp,us-east4-c,North America,mailoney,smtp_probe,udp,135,91.30.130.94,in,,unknown,linux 2.6.x,,,nan,alert_logged,31d4ba2a39804486,7335,5527,2414cafdaac4,21,1,0.20086716,0.712,0.38380876
2025-07-30 00:55:00,azure,east us,North America,heralding,credential_capture,tcp,5900,14.237.143.178,ie,,bad_reputation,linux 3.x,guest,12345678,nan,alert_logged,,4437,3162,3d2a539ef294,0,2,0.22027369,0.83,0.802452
2025-07-30 02:42:00,gcp,europe-west2-c,Europe,glutton,tcp_connect,tcp,1433,131.44.17.176,gb,,known_attacker,linux 3.x,,,nan,connection_attempted,,5262,1264,8d2fa4337f91,2,2,0.14131556,0.16,-0.9008556
2025-07-30 05:20:00,gcp,us-east4-c,North America,cowrie,ssh_login_attempt,udp,139,215.55.220.17,gb,,bad_reputation,windows 7/8,pi,letmein,nan,payload_captured,,4653,462,1d1f963f2dc1,5,2,0.13903393,0.144,-0.95007575
2025-07-30 05:41:00,aws,us-east-1c,North America,dionaea,malware_capture,udp,993,73.137.75.30,in,,known_attacker,linux 4.x,,,cve-2005-4050,payload_captured,401b9a3fc9dd63c6,3377,3197,14ebe619e61c,5,2,0.1351141,0.098,-1.0346353
2025-07-30 06:24:00,gcp,europe-west2-c,Europe,cowrie,telnet_login_attempt,tcp,5900,250.111.101.142,ru,,bad_reputation,unknown,root,P@ssw0rd,nan,payload_captured,,2631,4620,bed59db0020c,6,2,0.22052437,0.832,0.80785984
2025-07-30 07:55:00,azure,southeast asia,Asia,glutton,ssh_banner_grab,udp,587,68.149.206.80,ie,,bad_reputation,unknown,,,nan,connection_attempted,,5155,4315,3cf765619a78,7,2,0.13127905,0.084,-1.1173662
